Age,Workclass,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Native-Country,Income
54, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
42, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
30, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
29, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
26, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
43, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
52, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
57, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
57, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
38, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
45, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
45, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
48, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
33, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
55, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
50, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
52, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
49, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
50, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
53, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
51, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
50, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
54, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
52, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
48, Federal-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
58, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
58, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
46, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
48, State-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
56, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
36, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
57, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
38, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
47, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
47, State-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
51, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
43, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
56, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, >50K
57, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
48, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
34, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
50, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
51, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
25, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
45, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
46, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
49, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
49, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
39, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
57, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
51, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
70, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
58, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
43, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
48, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
33, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
56, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
58, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
38, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
60, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
50, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
54, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
46, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
61, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
41, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
52, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
35, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
44, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
56, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
43, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
28, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
34, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
52, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
45, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
54, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
52, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
45, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
42, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
36, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
56, State-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
59, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
48, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
44, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
38, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
60, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
25, Federal-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
44, Local-gov, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
35, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, >50K
40, Self-emp-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, >50K
41, Local-gov, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, >50K
47, Federal-gov, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
26, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
28, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
43, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
27, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, >50K
45, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
28, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
40, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
30, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
30, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
34, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
39, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
37, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
30, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, >50K
